user1 user2 ts
103 324 1083063630
9 308 1083063636
260 338 1083063738
338 260 1083063738
103 324 1083063751
260 338 1083063758
254 311 1083063783
335 34 1083063796
311 308 1083063820
311 254 1083063867
254 311 1083063936
9 308 1083063989
308 311 1083064028
335 34 1083064113
191 315 1083064139
335 34 1083064203
311 50 1083064218
311 254 1083064231
311 308 1083064259
34 311 1083064271
308 311 1083064307
254 311 1083064311
9 308 1083064344
103 324 1083064528
9 308 1083064535
9 308 1083064551
9 308 1083064853
204 339 1083064944
324 329 1083065103
329 324 1083065130
9 282 1083065252
324 329 1083065262
329 324 1083065512
324 329 1083065735
329 324 1083065896
53 34 1083066192
50 311 1083066198
53 308 1083066921
53 341 1083067059
48 311 1083067491
338 319 1083067955
319 34 1083082176
319 333 1083082264
319 338 1083082289
342 260 1083084866
319 333 1083090612
319 325 1083090771
317 311 1083091492
97 191 1083092085
34 299 1083093126
299 34 1083093170
34 299 1083093502
120 222 1083093578
32 8 1083093823
41 120 1083094118
47 78 1083094295
299 34 1083095027
34 299 1083095083
294 51 1083098056
44 299 1083099877
44 34 1083099910
332 308 1083101060
88 144 1083101271
44 34 1083101799
53 308 1083101863
53 346 1083102130
319 333 1083103114
297 88 1083103124
314 228 1083103631
338 348 1083103804
314 95 1083103809
319 338 1083103868
319 338 1083103968
314 48 1083104021
349 8 1083104084
319 338 1083104339
349 319 1083104496
317 308 1083104612
317 308 1083104711
9 233 1083104901
317 308 1083104947
44 308 1083104962
317 308 1083105030
317 308 1083105108
317 308 1083105124
317 308 1083105152
317 308 1083105188
317 308 1083105206
317 308 1083105295
317 308 1083105325
317 308 1083105554
317 308 1083105599
317 308 1083105621
317 308 1083105640
317 308 1083105768
317 308 1083105781
317 308 1083105804
317 308 1083105855
317 308 1083105883
103 97 1083105978
317 263 1083106081
308 281 1083106137
333 319 1083106174
317 263 1083106178
317 263 1083106193
317 263 1083106201
281 308 1083106477
317 263 1083106505
191 347 1083107133
317 254 1083107261
317 254 1083107272
317 254 1083107293
317 254 1083107317
317 254 1083107331
317 263 1083107357
317 254 1083107520
317 263 1083107576
317 254 1083107591
317 254 1083107608
317 254 1083107619
44 34 1083107815
317 254 1083107922
317 254 1083107942
337 281 1083108433
332 281 1083108556
317 191 1083108586
317 254 1083108596
332 281 1083108666
254 302 1083108728
302 281 1083108753
317 191 1083108754
302 254 1083108789
317 191 1083108790
254 302 1083108846
337 281 1083108854
337 281 1083108935
302 254 1083108967
317 263 1083108980
317 254 1083108991
263 281 1083109025
281 263 1083109044
254 302 1083109062
272 263 1083109086
263 254 1083109094
302 254 1083109122
281 263 1083109163
263 281 1083109175
254 302 1083109188
302 254 1083109226
254 302 1083109281
281 263 1083109460
303 298 1083109467
263 281 1083109478
302 254 1083109553
254 302 1083109744
281 263 1083109899
263 281 1083110161
281 263 1083110433
332 281 1083110443
281 263 1083110470
332 281 1083110472
263 281 1083110482
337 281 1083110507
281 263 1083110513
281 263 1083110535
337 281 1083110537
263 281 1083110540
296 63 1083110545
263 281 1083110551
281 263 1083110594
281 263 1083111023
281 263 1083111065
337 281 1083111094
337 281 1083111103
281 308 1083111111
263 281 1083111187
337 281 1083111207
337 281 1083111224
263 281 1083111257
281 263 1083111291
263 281 1083111343
317 281 1083111406
53 341 1083111523
27 184 1083112125
281 302 1083112158
204 184 1083112174
160 72 1083112651
160 72 1083112689
27 184 1083112815
308 281 1083112911
212 263 1083113199
27 184 1083113383
281 308 1083113428
350 6 1083114319
351 299 1083114475
350 299 1083114639
239 349 1083115099
350 299 1083115436
319 349 1083115463
101 208 1083115776
353 254 1083115808
353 254 1083116167
317 319 1083116285
176 101 1083116435
317 308 1083116497
281 352 1083116783
62 354 1083117117
316 355 1083117394
103 353 1083117970
204 184 1083119288
321 233 1083119427
6 252 1083119900
8 349 1083120013
332 281 1083120107
277 263 1083120564
356 63 1083121409
308 281 1083121502
237 191 1083121868
289 359 1083122681
176 101 1083122770
308 281 1083122831
281 308 1083122855
308 281 1083122881
204 184 1083122905
204 271 1083122952
332 308 1083123030
332 308 1083123188
69 349 1083123209
191 237 1083123211
69 155 1083123217
332 308 1083123239
291 32 1083123614
291 72 1083123705
317 308 1083123744
289 86 1083123926
72 291 1083124059
323 340 1083124107
323 281 1083124221
332 263 1083124339
61 105 1083124541
61 105 1083124549
323 34 1083124567
323 281 1083124713
3 308 1083124835
323 281 1083124936
323 281 1083125213
281 323 1083125349
323 281 1083125400
281 323 1083125532
32 291 1083125667
12 360 1083125878
235 191 1083126430
235 263 1083126449
357 128 1083128724
103 314 1083130095
103 158 1083130437
12 360 1083131104
48 314 1083131165
12 316 1083131167
332 316 1083131203
308 337 1083132247
221 211 1083132310
221 128 1083132431
44 308 1083132852
44 308 1083132933
44 308 1083133066
323 281 1083133100
323 340 1083133114
131 297 1083133383
211 221 1083133705
323 191 1083133846
302 281 1083133883
41 308 1083134153
277 263 1083134259
323 191 1083134389
41 308 1083134624
323 191 1083134978
323 88 1083135153
349 8 1083135530
307 48 1083135577
41 32 1083135702
131 297 1083135788
317 263 1083135894
209 242 1083135954
355 316 1083135991
316 355 1083136032
266 50 1083136067
316 308 1083136498
307 48 1083136547
88 323 1083136552
349 297 1083136578
272 263 1083136599
307 48 1083136620
323 88 1083136665
297 349 1083136808
297 349 1083136923
272 260 1083136970
297 248 1083137013
281 323 1083137057
297 349 1083137068
323 281 1083137141
323 281 1083137184
281 302 1083137194
323 281 1083137249
294 339 1083137261
281 323 1083137333
297 349 1083137362
323 281 1083137436
323 281 1083137494
297 349 1083137510
281 323 1083137527
323 88 1083137549
323 281 1083137598
281 323 1083137707
297 349 1083137730
124 323 1083137742
162 161 1083137757
323 281 1083137758
281 323 1083137899
323 281 1083137978
323 281 1083137998
297 349 1083138057
281 323 1083138267
277 308 1083138279
277 361 1083138354
323 281 1083138365
124 323 1083138370
281 323 1083138424
88 323 1083138433
281 323 1083138436
323 281 1083138504
277 362 1083138524
97 316 1083138532
323 88 1083138554
323 281 1083138578
344 128 1083138597
212 211 1083138789
355 316 1083138845
323 281 1083138883
212 263 1083139085
302 281 1083139159
242 209 1083139161
19 302 1083139273
323 281 1083139285
281 323 1083139359
323 281 1083139423
323 281 1083139452
316 355 1083139485
308 316 1083139493
316 308 1083139527
281 302 1083139552
308 316 1083139564
88 323 1083139566
316 308 1083139579
323 88 1083139641
228 314 1083139818
281 323 1083139845
332 281 1083139859
281 323 1083139880
332 281 1083139887
332 281 1083139923
307 254 1083139925
334 364 1083139926
332 281 1083139957
323 281 1083140008
323 88 1083140071
323 281 1083140081
307 254 1083140090
209 365 1083140178
307 254 1083140197
307 254 1083140320
308 254 1083140339
323 88 1083140377
19 331 1083140395
254 308 1083140402
19 365 1083140542
212 75 1083140553
365 209 1083140659
323 124 1083140684
19 365 1083140686
323 124 1083140829
19 365 1083140865
19 365 1083140900
19 365 1083140921
212 75 1083140966
308 60 1083141016
308 254 1083141276
19 365 1083141296
286 221 1083141392
9 308 1083141393
19 365 1083141617
88 358 1083141673
9 308 1083141709
72 337 1083141737
358 88 1083141742
9 177 1083141822
36 75 1083141855
88 358 1083141858
323 281 1083141867
9 366 1083141867
9 358 1083141913
19 365 1083141919
36 75 1083141951
60 308 1083142028
358 88 1083142055
212 224 1083142078
36 75 1083142144
286 367 1083142193
19 365 1083142289
9 282 1083142352
9 358 1083142388
19 365 1083142492
286 202 1083142568
286 202 1083142579
286 202 1083142586
9 358 1083142760
19 365 1083142780
368 367 1083142794
212 75 1083142865
355 316 1083142975
36 361 1083143010
334 128 1083143150
367 368 1083143181
20 21 1083143438
20 275 1083143511
368 367 1083143556
212 75 1083143621
144 88 1083144298
316 355 1083144442
355 316 1083144802
314 228 1083144830
144 369 1083144841
323 281 1083144858
314 48 1083144869
212 74 1083144891
144 370 1083144904
314 48 1083144924
371 306 1083144947
314 95 1083144949
311 48 1083144967
144 359 1083144977
323 372 1083145100
316 355 1083145159
212 75 1083145284
289 212 1083145400
144 283 1083145535
355 316 1083145556
316 355 1083145734
277 191 1083146053
144 48 1083146144
355 316 1083146268
316 355 1083146448
332 281 1083146562
235 191 1083146576
248 283 1083146712
338 144 1083146817
212 263 1083146862
308 281 1083146863
248 374 1083146867
355 316 1083146903
316 355 1083146969
355 316 1083147144
220 221 1083147259
316 355 1083147270
355 316 1083147291
316 355 1083147342
103 375 1083147394
128 324 1083147464
103 365 1083147541
44 174 1083147556
44 373 1083147626
368 340 1083147683
95 365 1083147693
44 372 1083147763
9 177 1083147862
281 308 1083148043
9 371 1083148055
44 365 1083148067
365 95 1083148075
281 323 1083148151
308 281 1083148170
9 368 1083148197
44 372 1083148205
372 371 1083148231
281 308 1083148266
340 368 1083148319
48 314 1083148340
368 340 1083148356
95 365 1083148554
48 311 1083148567
332 281 1083148649
365 95 1083148838
95 365 1083148914
372 376 1083148965
376 372 1083149047
376 377 1083149099
365 95 1083149166
335 72 1083149193
372 376 1083149202
102 97 1083149286
335 155 1083149427
337 72 1083149431
103 375 1083149543
335 88 1083149664
103 365 1083149939
103 375 1083150105
9 368 1083150297
337 72 1083150341
248 375 1083150520
375 248 1083150545
335 155 1083150570
248 375 1083150611
72 337 1083150661
335 368 1083150769
379 349 1083150819
335 72 1083150875
335 72 1083151011
335 98 1083151115
335 98 1083151122
335 368 1083151288
335 98 1083151307
41 380 1083151332
41 371 1083151398
98 97 1083151401
335 50 1083151412
41 381 1083151428
335 365 1083151479
41 382 1083151499
41 343 1083151551
335 368 1083151617
41 383 1083151668
335 368 1083151813
335 368 1083152042
103 365 1083152089
335 368 1083152177
335 368 1083152305
368 194 1083152391
194 368 1083152429
335 72 1083152450
368 194 1083152490
335 368 1083152504
335 368 1083152718
368 236 1083152743
368 322 1083152810
335 368 1083152968
335 368 1083153200
171 56 1083153402
32 378 1083167893
317 311 1083172175
300 384 1083172926
41 300 1083172988
41 325 1083173033
1 146 1083174345
1 101 1083174402
1 211 1083174521
1 30 1083174545
277 362 1083175978
154 56 1083176496
27 221 1083179751
79 365 1083179870
228 314 1083180305
239 349 1083180419
386 50 1083180464
386 260 1083180544
319 338 1083180598
50 386 1083180993
386 50 1083181066
386 387 1083181258
386 50 1083181338
30 72 1083181776
277 362 1083182175
277 376 1083182225
376 191 1083184016
212 376 1083184122
212 376 1083184217
212 376 1083184299
371 377 1083184313
311 48 1083184364
376 377 1083184382
212 376 1083184456
311 365 1083184703
388 306 1083185425
378 32 1083185550
189 349 1083185555
314 48 1083186009
50 386 1083186180
9 177 1083186521
359 144 1083186948
34 365 1083187220
1 30 1083187700
345 361 1083188074
345 346 1083188134
365 79 1083188282
365 311 1083188295
72 30 1083189907
189 349 1083190416
191 376 1083190894
63 337 1083191088
63 193 1083191103
337 63 1083191258
263 378 1083191460
212 376 1083191490
212 224 1083191605
390 316 1083192012
27 184 1083192164
212 224 1083192671
378 263 1083193520
392 383 1083193545
319 337 1083194130
387 386 1083194180
393 394 1083194576
393 263 1083194781
396 378 1083194882
176 396 1083195002
386 387 1083195085
176 396 1083195231
9 391 1083195250
9 52 1083195281
308 281 1083195369
9 386 1083195490
9 8 1083195583
176 396 1083195607
41 391 1083195881
289 375 1083195924
41 325 1083195939
289 391 1083196240
260 386 1083196812
393 263 1083196964
393 263 1083197082
281 308 1083197188
281 308 1083197259
393 263 1083197401
393 263 1083197519
372 376 1083197639
283 260 1083197654
393 263 1083197789
308 281 1083197816
254 396 1083197850
62 371 1083198015
1 397 1083198125
396 254 1083198141
254 396 1083198225
321 396 1083198244
396 254 1083198373
32 378 1083198385
254 396 1083198504
357 396 1083198681
378 32 1083198773
396 254 1083198784
332 308 1083198794
357 396 1083198851
254 396 1083198894
220 373 1083199026
32 378 1083199072
220 308 1083199076
357 396 1083199144
396 254 1083199199
220 62 1083199210
254 396 1083199222
220 254 1083199308
376 191 1083199323
220 62 1083199370
378 32 1083199381
204 294 1083199905
32 396 1083200013
398 209 1083200184
32 378 1083200329
321 396 1083200395
355 316 1083200669
399 396 1083200817
378 32 1083200861
32 378 1083201059
399 364 1083201297
399 382 1083201592
209 396 1083201641
399 126 1083201663
399 299 1083201731
32 58 1083201953
378 32 1083201975
32 378 1083202107
399 59 1083202181
399 386 1083202606
399 76 1083202747
74 379 1083202985
399 365 1083203203
399 311 1083203733
48 311 1083203818
399 149 1083204152
316 355 1083204570
316 390 1083204591
228 392 1083205140
378 396 1083205607
396 378 1083205734
396 378 1083205749
378 396 1083206032
378 396 1083206084
400 396 1083206226
36 296 1083206638
12 175 1083206807
36 401 1083206976
400 396 1083206983
12 402 1083207078
396 399 1083207320
12 402 1083207457
400 396 1083207501
12 402 1083207734
12 402 1083207761
400 396 1083208051
12 402 1083208124
212 303 1083208426
365 399 1083208549
400 396 1083208682
400 396 1083209121
95 365 1083209298
9 175 1083209348
9 52 1083209365
9 8 1083209389
30 72 1083209396
310 97 1083209459
403 8 1083209696
9 88 1083209949
9 34 1083209974
402 281 1083210040
323 281 1083210223
176 396 1083210712
303 212 1083211062
176 396 1083211091
44 242 1083211146
176 263 1083211462
44 242 1083211519
393 191 1083211543
8 403 1083211589
393 191 1083211594
176 396 1083211667
393 191 1083211689
9 8 1083211762
400 323 1083211820
176 396 1083211861
393 191 1083212059
41 263 1083212068
393 191 1083212147
176 396 1083212199
9 8 1083212227
384 300 1083212522
6 404 1083212843
212 394 1083212880
176 396 1083213010
9 8 1083213046
176 396 1083213088
398 405 1083213365
176 396 1083213426
9 8 1083213475
176 396 1083213503
398 405 1083213517
176 396 1083213844
398 405 1083213846
9 34 1083213963
191 405 1083214153
398 405 1083214172
9 8 1083214215
405 191 1083214344
398 405 1083214401
398 405 1083214559
314 281 1083214560
194 406 1083214602
103 396 1083214605
398 405 1083214718
103 405 1083214769
389 62 1083214871
398 405 1083214873
191 405 1083214923
398 405 1083214944
405 191 1083214986
398 405 1083215064
191 405 1083215136
405 191 1083215191
378 396 1083215223
79 365 1083215388
281 314 1083215393
281 402 1083215425
281 323 1083215449
9 405 1083215575
404 132 1083215706
314 228 1083215792
314 281 1083215832
378 396 1083215863
212 303 1083216093
281 314 1083216169
297 62 1083216191
9 405 1083216267
378 396 1083216517
103 393 1083216541
9 405 1083216615
297 62 1083216715
9 405 1083216975
9 405 1083217059
378 396 1083217388
9 405 1083217442
409 50 1083217598
201 410 1083217655
410 201 1083217719
201 410 1083217766
201 52 1083217783
214 396 1083217837
41 396 1083217877
396 214 1083217905
214 396 1083217940
103 371 1083217978
396 214 1083217986
378 396 1083217998
103 371 1083218018
214 396 1083218105
378 396 1083218187
396 214 1083218208
308 281 1083218229
409 50 1083218239
41 396 1083218251
212 376 1083218255
281 308 1083218322
308 281 1083218393
214 396 1083218419
41 396 1083218471
396 214 1083218490
281 308 1083218587
214 396 1083218712
308 281 1083218732
308 32 1083218884
344 403 1083219067
396 214 1083219088
260 283 1083219132
214 396 1083219173
281 308 1083219739
344 403 1083219783
308 281 1083219974
272 273 1083220154
63 337 1083220166
27 406 1083220177
344 403 1083220406
344 403 1083220639
263 405 1083220671
344 403 1083220837
3 308 1083221349
38 365 1083221365
368 394 1083221685
3 88 1083221936
321 411 1083222059
321 411 1083222067
88 3 1083222126
234 166 1083222313
321 412 1083222336
402 281 1083222424
307 368 1083222429
281 402 1083222471
212 303 1083222543
405 263 1083222547
103 344 1083222577
172 344 1083222617
372 389 1083222749
372 407 1083222817
394 368 1083222824
409 263 1083222839
372 407 1083222841
368 394 1083222892
212 413 1083223010
131 393 1083223044
131 191 1083223195
321 344 1083223298
38 175 1083223474
415 329 1083223534
303 212 1083223638
83 368 1083223844
212 413 1083223894
344 172 1083224016
9 177 1083224185
325 344 1083224233
321 344 1083224246
321 389 1083224328
69 6 1083224349
103 343 1083224372
69 403 1083224483
38 177 1083224606
212 413 1083224686
321 177 1083224695
317 281 1083224721
303 212 1083224744
321 72 1083224778
317 308 1083224793
212 413 1083224888
321 72 1083224967
416 212 1083225060
281 352 1083225447
212 387 1083225461
323 281 1083225523
212 416 1083225534
303 212 1083225668
32 308 1083225699
131 393 1083225796
67 410 1083225813
323 281 1083225819
67 410 1083225826
303 6 1083225849
303 6 1083225882
357 343 1083225937
67 396 1083225965
277 417 1083226006
357 405 1083226021
277 417 1083226034
131 393 1083226043
303 212 1083226088
212 416 1083226109
357 393 1083226123
413 212 1083226153
357 63 1083226171
323 281 1083226183
131 393 1083226252
317 281 1083226317
317 281 1083226338
